booking_id,rating_text,country,rating_score,pickup_date,rating_date,number_of_passenger,vehicle,booking_departure,booking_destination
1837304,Aris notre chauffeur était très sympa. Nous avons eu un message avant le décollage puis un message à notre atterrissage (il suit votre vol en direct) pour nous donner précisément toutes les informations pour le retrouver. Vraiment un échange entre l’aéroport et notre hôtel hyper simple et très fluide. Encore merci à Aris!,fr,5,2024-01-31 21:00:00,2024-02-01 04:19:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1858934,Très bienChauffeur très pro qui a pris contact 1h avant l arrivée du vol,fr,5,2024-01-31 19:00:00,2024-02-01 02:30:00,3,Limusina de 7 plazas,Aeropuerto JFK,Manhattan
1859251,,pt,5,2024-01-31 16:30:00,2024-02-02 10:28:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1854948,,pt,5,2024-01-31 16:00:00,2024-02-01 12:05:00,2,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1850207,,es,5,2024-01-31 13:00:00,2024-01-31 21:00:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1791118,,es,5,2024-01-30 15:05:00,2024-01-30 22:22:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1844709,Demoraron 45 minutos en el traslado de la ida y el conductor mintió en sus mensajes,es,1,2024-01-30 14:30:00,2024-01-30 21:09:00,1,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1708921,Edisson nos recogió el primer día y nos llevó de vuelta al aeropuerto el último día de nuestra estancia en Nueva York. Súper buen conductor y muy buen trato y servicio le doy un 10!,es,5,2024-01-29 16:30:00,2024-01-30 00:09:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1857823,Servicio excelente. Mención especial al conductor. Super amable y en continuo contacto con nosotros desde nuestra llegada al aeropuerto.,es,5,2024-01-29 13:45:00,2024-02-01 12:18:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1803341,Rápido el coche ideal y el conductor muy amable,es,5,2024-01-29 12:00:00,2024-01-29 19:43:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1855980,,pt,5,2024-01-29 07:05:00,2024-01-30 00:41:00,4,Vehículo de 4 plazas,Aeropuerto JFK,Manhattan
1853668,,es,5,2024-01-28 20:15:00,2024-01-29 19:45:00,6,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1693347,Excelente  muy amable en todo momento    La camioneta impecable,ar,5,2024-01-28 17:40:00,2024-01-29 16:42:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1806823,,es,4,2024-01-28 16:30:00,2024-01-28 23:26:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1847286,,es,5,2024-01-28 13:10:00,2024-01-31 21:10:00,3,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1814247,,pt,5,2024-01-27 20:40:00,2024-01-28 11:24:00,3,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1838126,El traslado se efectuó correctamente y el conductor willy muy agradable y simpatico,es,5,2024-01-27 15:05:00,2024-01-28 19:04:00,4,Vehículo de 4 plazas,Aeropuerto JFK,Manhattan
1841786,Todo fue genial puntualidad atencion si vuelvo a Nueva York repetire experiencia. Gracias,es,5,2024-01-27 14:30:00,2024-02-01 20:28:00,3,Vehículo de 4 plazas,Manhattan,Aeropuerto JFK
1847031,Perfecto puntual y atento  Amabilidad de Carlos nuestro chofer,es,5,2024-01-27 14:30:00,2024-01-27 21:03:00,3,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1855601,,en,5,2024-01-27 13:30:00,2024-01-27 20:25:00,6,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1829908,HUGO HA SIDO UN CHOFER EXCEPCIONAL,es,5,2024-01-27 13:15:00,2024-01-28 09:01:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1848144,,es,5,2024-01-27 13:15:00,2024-01-28 12:16:00,3,Vehículo de 4 plazas,Aeropuerto JFK,Manhattan
1849934,,es,5,2024-01-27 06:30:00,2024-01-27 13:19:00,1,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1711290,,es,5,2024-01-26 17:30:00,2024-01-27 01:16:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1831060,Todo perfecto y putual.,es,5,2024-01-26 14:00:00,2024-01-28 00:24:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1833332,,es,5,2024-01-26 14:00:00,2024-01-27 08:28:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto Newark
1837040,,es,4,2024-01-26 12:30:00,2024-01-26 19:36:00,10,Furgoneta de 10 plazas,Manhattan,Aeropuerto JFK
1698703,,fr,5,2024-01-25 16:00:00,2024-01-25 23:16:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto Newark
1850959,,es,5,2024-01-25 15:05:00,2024-01-25 22:00:00,2,Vehículo de 4 plazas,Aeropuerto JFK,Manhattan
1848898,Fue perfecto puntual y atento,es,5,2024-01-25 13:30:00,2024-01-25 21:12:00,6,Furgoneta de 10 plazas,Manhattan,Aeropuerto JFK
1720519,Traslado muy profesional y cómodo. La mejor forma de ir o volver al aeropuerto,es,5,2024-01-25 12:30:00,2024-01-28 14:02:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1836998,,es,5,2024-01-25 12:30:00,2024-01-25 19:42:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1798853,Increíble Willi espectacular,es,5,2024-01-24 14:10:00,2024-01-25 02:43:00,3,Turismo de 3 plazas,Aeropuerto Newark,Manhattan
1839343,,es,5,2024-01-24 13:15:00,2024-01-25 03:26:00,3,Vehículo de 4 plazas,Aeropuerto JFK,Manhattan
1841584,,fr,5,2024-01-24 13:00:00,2024-01-24 20:05:00,3,Vehículo de 4 plazas,Manhattan,Aeropuerto JFK
1842599,,es,5,2024-01-23 23:30:00,2024-01-24 20:55:00,6,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1807820,El traslado hotel aeropuerto genial llegó un pelín antes de la hora y ya nos vino bien ya que llovía y debido al tráfico nos vino genial para adelantar la llegada al aeropuerto .,es,5,2024-01-23 13:00:00,2024-01-23 20:02:00,4,Vehículo de 4 plazas,Manhattan,Aeropuerto JFK
1815686,,es,5,2024-01-22 20:05:00,2024-01-23 03:03:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1823057,,fr,5,2024-01-22 17:30:00,2024-01-24 11:15:00,3,Vehículo de 4 plazas,Manhattan,Aeropuerto JFK
1836997,,es,5,2024-01-22 15:05:00,2024-01-23 10:26:00,8,Furgoneta de 10 plazas,Aeropuerto JFK,Manhattan
1837039,,es,5,2024-01-22 15:05:00,2024-01-22 22:20:00,10,Furgoneta de 10 plazas,Aeropuerto JFK,Manhattan
1848897,,es,5,2024-01-22 13:15:00,2024-01-23 21:36:00,6,Furgoneta de 10 plazas,Aeropuerto JFK,Manhattan
1831059,Perfecto,es,5,2024-01-22 13:00:00,2024-01-28 00:52:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1834911,,ar,5,2024-01-22 06:15:00,2024-01-22 13:17:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1812713,,es,5,2024-01-21 18:45:00,2024-01-22 02:00:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1841993,Un desastre. Solicité por equivocación el coche una hora después. Al darme cuenta llamé con 10 horas de antelación (a las 8 de la mañana) para que me recogieran a la  17 horas. Me dijeron que ok . A las 1710 horas al no contactar conmigo les llamé y el conductor me dijo que no llegaba y luego que llegaría pero muy tarde. Me llamó su jefe que lo único que hizo fue decirme que yo había solicitado el cambio muy tarde que era mi culpa. Un señor muy impertinente. Tuve que irme en taxi,es,1,2024-01-21 18:00:00,2024-01-22 12:39:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1827640,,es,5,2024-01-21 16:15:00,2024-01-23 07:22:00,8,Furgoneta de 10 plazas,Manhattan,Aeropuerto JFK
1838687,,fr,5,2024-01-21 14:20:00,2024-01-21 21:46:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto Newark
1847285,,es,5,2024-01-21 13:15:00,2024-01-31 21:17:00,3,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1755213,Arrived 25 mins later than scheduled,en,3,2024-01-21 06:00:00,2024-01-21 14:00:00,5,Furgoneta de 10 plazas,Manhattan,Aeropuerto JFK
1849697,Conforme aux attentes.   Bonne information de la société de chauffeurs puis avec le chauffeur.,fr,5,2024-01-20 19:30:00,2024-01-21 02:39:00,2,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1846475,,fr,5,2024-01-20 18:50:00,2024-01-21 18:58:00,4,Vehículo de 4 plazas,Aeropuerto JFK,Manhattan
1839595,,es,5,2024-01-20 16:00:00,2024-01-22 19:53:00,7,Furgoneta de 10 plazas,Aeropuerto JFK,Manhattan
1848690,,pt,4,2024-01-20 15:50:00,2024-01-20 23:46:00,3,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1720518,Muy profesional,es,5,2024-01-20 15:05:00,2024-01-21 18:10:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1806822,,es,5,2024-01-20 15:05:00,2024-01-20 23:58:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1841785,,es,5,2024-01-20 13:35:00,2024-01-21 02:41:00,3,Vehículo de 4 plazas,Aeropuerto JFK,Manhattan
1698702,,fr,5,2024-01-20 13:00:00,2024-01-20 20:01:00,2,Turismo de 3 plazas,Aeropuerto Newark,Manhattan
1845205,,br,5,2024-01-20 07:05:00,2024-01-21 01:34:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1838628,,mx,5,2024-01-20 04:00:00,2024-01-20 11:03:00,1,Turismo de 3 plazas,Manhattan,Aeropuerto LaGuardia
1711289,De 10,es,5,2024-01-19 21:15:00,2024-01-21 17:34:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1823904,Todo perfecto,es,5,2024-01-19 21:15:00,2024-01-21 01:09:00,6,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1766429,,br,5,2024-01-19 18:00:00,2024-01-20 01:54:00,7,Furgoneta de 10 plazas,Aeropuerto LaGuardia,Manhattan
1833331,,es,4,2024-01-19 15:35:00,2024-01-21 10:13:00,2,Turismo de 3 plazas,Aeropuerto Newark,Manhattan
1834102,,fr,5,2024-01-19 13:00:00,2024-01-21 19:44:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1797677,,es,5,2024-01-19 12:30:00,2024-01-19 20:49:00,1,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1845864,O serviço do Transfer foi muito bom o único detalhe foi de a empresa alocada para me atender enviar um dia antes o contato do motorista e no dia recebi o contato certinho do motorista mas era outro número então o anterior não serviu para nada apenas para gerar dúvida para nós que estamos viajando.O atendimento do motorista foi muito bom nota 1000. Recomendo o serviço,br,4,2024-01-19 08:00:00,2024-01-20 12:44:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1841992,Carlos es un excelente conductor que no sólo nos ha traído fenomenal sino que ha sido un magnífico guía explicándonos varias cosas,es,5,2024-01-18 17:30:00,2024-01-19 00:24:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1803340,Todo ideal..  El comer muy amable y atento.,es,5,2024-01-18 15:05:00,2024-01-19 02:51:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1755193,Perfect,en,5,2024-01-18 09:00:00,2024-01-18 22:37:00,5,Furgoneta de 10 plazas,Aeropuerto JFK,Manhattan
1833794,Excelente. Muy cordial y amable.,ar,5,2024-01-18 08:55:00,2024-01-24 05:53:00,2,Vehículo de 4 plazas,Aeropuerto JFK,Manhattan
1800375,,es,5,2024-01-17 16:30:00,2024-01-17 23:28:00,2,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1838627,,mx,5,2024-01-17 14:55:00,2024-01-17 22:06:00,1,Turismo de 3 plazas,Aeropuerto Newark,Manhattan
1845335,El chófer ha estado atento y pendiente de nosotros,es,5,2024-01-17 07:15:00,2024-01-17 14:03:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto Newark
1838792,,fr,5,2024-01-16 20:25:00,2024-01-18 03:24:00,2,Turismo de 3 plazas,Aeropuerto Newark,Manhattan
1788834,Excelente muy amable el conductor y puntual,es,5,2024-01-16 19:30:00,2024-01-17 02:08:00,2,Vehículo de 4 plazas,Manhattan,Aeropuerto JFK
1827639,,es,5,2024-01-16 15:05:00,2024-01-17 11:01:00,8,Furgoneta de 10 plazas,Aeropuerto JFK,Manhattan
1814356,,es,5,2024-01-16 14:45:00,2024-01-16 22:05:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1777304,,es,5,2024-01-16 14:00:00,2024-01-16 21:02:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1780040,,es,5,2024-01-16 13:00:00,2024-01-16 20:24:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1693346,Todo impecable el Sr muy atento y amable puntual y atento,ar,5,2024-01-16 08:55:00,2024-01-16 17:28:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1830425,,es,4,2024-01-15 15:05:00,2024-01-15 23:42:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1842445,Perfecto estuvieron un día antes atentos a nuestra llegada.,es,5,2024-01-15 13:15:00,2024-01-16 23:17:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1837367,,br,5,2024-01-14 20:30:00,2024-01-15 03:10:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1785068,,es,5,2024-01-14 19:00:00,2024-01-15 02:15:00,3,Vehículo de 4 plazas,Manhattan,Aeropuerto JFK
1823056,,fr,5,2024-01-14 14:20:00,2024-01-30 13:40:00,3,Vehículo de 4 plazas,Aeropuerto JFK,Manhattan
1840081,,es,5,2024-01-14 10:00:00,2024-01-14 17:28:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1828163,,es,5,2024-01-14 05:40:00,2024-01-14 13:00:00,1,Turismo de 3 plazas,Aeropuerto JFK,Aeropuerto LaGuardia
1840714,,fr,5,2024-01-13 19:00:00,2024-01-21 07:23:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1840704,,en,5,2024-01-13 18:55:00,2024-01-14 02:09:00,4,Vehículo de 4 plazas,Aeropuerto JFK,Manhattan
1835425,Very good contact we agreed the details one day ahead. Driver was on timevery communicative with spacious car as requested.  I recommend the service to everyone who does not want to worry about airport transfer.,en,5,2024-01-13 18:30:00,2024-01-14 01:13:00,5,Vehículo SUV de 6 plazas,Aeropuerto Newark,Manhattan
1776970,,es,5,2024-01-13 14:30:00,2024-01-13 21:11:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1822794,Excelente a buena velocidad y buena calidad de conducción por el chofer. Puntualidad y muy buen precio.,mx,5,2024-01-13 13:00:00,2024-01-14 18:00:00,3,Vehículo de 4 plazas,Manhattan,Aeropuerto JFK
1812712,,es,5,2024-01-13 12:55:00,2024-01-13 20:00:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1822739,,fr,5,2024-01-13 04:30:00,2024-01-13 11:10:00,3,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1834263,,es,4,2024-01-13 00:00:00,2024-01-13 11:35:00,4,Vehículo de 4 plazas,Aeropuerto JFK,Manhattan
1788833,Muy buena atención y amable el conductor,es,5,2024-01-12 23:35:00,2024-01-13 16:49:00,2,Vehículo de 4 plazas,Aeropuerto JFK,Manhattan
1814302,,es,5,2024-01-12 15:15:00,2024-01-12 22:00:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto Newark
1839372,,es,5,2024-01-12 14:30:00,2024-01-12 22:52:00,3,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1836291,,es,5,2024-01-12 13:35:00,2024-01-13 00:14:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1837988,Todo fue perfecto el chófer fue muy amable con nosotros.,es,5,2024-01-11 15:00:00,2024-01-14 05:52:00,4,Vehículo de 4 plazas,Manhattan,Aeropuerto JFK
1814355,,es,5,2024-01-11 13:15:00,2024-01-11 20:08:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1829353,,es,5,2024-01-11 08:00:00,2024-01-11 21:11:00,3,Vehículo de 4 plazas,Manhattan,Aeropuerto LaGuardia
1797695,Muy agradable.y correcto el conductor. Fue una buena experiencia,es,5,2024-01-11 07:55:00,2024-01-12 03:24:00,1,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1836277,Súper bien la camioneta de lujo y Wili el chófer de maravilla.,es,5,2024-01-10 17:35:00,2024-01-11 01:18:00,2,Turismo de 3 plazas,Aeropuerto Newark,Manhattan
1835075,,es,5,2024-01-10 16:00:00,2024-01-10 23:51:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1785067,,es,5,2024-01-10 13:35:00,2024-01-11 10:26:00,3,Vehículo de 4 plazas,Aeropuerto JFK,Manhattan
1829826,,fr,5,2024-01-09 21:00:00,2024-01-11 16:03:00,4,Vehículo de 4 plazas,Manhattan,Aeropuerto JFK
1834014,,mx,5,2024-01-09 16:55:00,2024-01-10 00:04:00,10,Furgoneta de 14 plazas,Aeropuerto JFK,Manhattan
1813568,,es,5,2024-01-09 16:40:00,2024-01-10 00:37:00,7,Furgoneta de 10 plazas,Manhattan,Aeropuerto JFK
1835423,Genial todo.El conductor Alis llegó antes de la hora programada nos ayudó con las maletas y logró sortear los atascos de la hora punta de Nueva York. Muchas gracias por todo.Volveríamos a utilizar de nuevo este servicio,es,5,2024-01-09 16:00:00,2024-01-10 17:20:00,3,Vehículo de 4 plazas,Manhattan,Aeropuerto JFK
1814301,,es,5,2024-01-09 15:15:00,2024-01-09 22:00:00,2,Turismo de 3 plazas,Aeropuerto Newark,Manhattan
1830830,puntualissimo e proattivo a trovare la strada più veloce per raggiungere l'aeroporto nel più breve tempo possibile nonostante il forte traffino,it,5,2024-01-09 14:15:00,2024-01-10 14:45:00,4,Vehículo de 4 plazas,Manhattan,Aeropuerto JFK
1830342,Excelente atención,es,5,2024-01-08 19:30:00,2024-01-09 17:25:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1822738,,fr,5,2024-01-08 18:55:00,2024-01-10 11:59:00,3,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1780039,,es,5,2024-01-08 15:05:00,2024-01-09 01:43:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1757046,,it,5,2024-01-08 14:00:00,2024-01-08 21:26:00,7,Furgoneta de 10 plazas,Manhattan,Aeropuerto JFK
1827731,,es,4,2024-01-08 13:30:00,2024-01-09 10:20:00,4,Vehículo de 4 plazas,Manhattan,Aeropuerto JFK
1828455,,pt,5,2024-01-08 13:00:00,2024-01-08 22:08:00,7,Furgoneta de 10 plazas,Manhattan,Aeropuerto JFK
1801655,,es,5,2024-01-07 19:00:00,2024-01-08 02:14:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1809784,,es,5,2024-01-07 18:30:00,2024-01-08 01:51:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1808229,,es,5,2024-01-07 18:00:00,2024-01-08 01:00:00,4,Vehículo de 4 plazas,Manhattan,Aeropuerto JFK
1810727,El traslado fue rapido y llevaderoel chofer algo serio pero educado.Nos cerraron la via de las salidas y busco rapido alternativa para dejarnos en la propia puertaEl coche olia fenomenal.Lo recomiendo,es,5,2024-01-07 18:00:00,2024-01-08 01:30:00,3,Vehículo de 4 plazas,Manhattan,Aeropuerto JFK
1813101,,it,5,2024-01-07 17:30:00,2024-01-08 18:53:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1823330,,es,5,2024-01-07 17:00:00,2024-01-08 10:26:00,11,Furgoneta de 14 plazas,Manhattan,Aeropuerto JFK
1808961,Puntual y muy amable. Todo muy bien.,es,5,2024-01-07 16:30:00,2024-01-08 00:15:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1782779,El chófer nos estaba esperando en el hotel hasta antes de lo previsto....aunque respetó nuestra hora acordada porque estábamos visitando la ciudad. Recomiendo el traslado al 100%....el vehículo muy amplio y muy limpio. El chófer muy amable en todo momento incluso nos hacía de guía turístico.,es,5,2024-01-07 14:30:00,2024-01-07 23:06:00,4,Vehículo de 4 plazas,Manhattan,Aeropuerto JFK
1794403,Top !! Chauffeur à l’heure et agréable ! Très pratique comme service,fr,5,2024-01-07 14:20:00,2024-01-09 09:57:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1789211,Excelente!!,es,5,2024-01-07 14:00:00,2024-01-07 21:08:00,4,Vehículo de 4 plazas,Manhattan,Aeropuerto JFK
1715707,,es,5,2024-01-07 12:00:00,2024-01-07 19:49:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1834228,,es,5,2024-01-07 12:00:00,2024-01-07 20:51:00,4,Vehículo de 4 plazas,Manhattan,Aeropuerto JFK
1833056,,es,5,2024-01-07 11:30:00,2024-01-07 18:03:00,4,Furgoneta de 10 plazas,Manhattan,Aeropuerto JFK
1826607,,mx,3,2024-01-07 11:20:00,2024-01-07 18:04:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1755397,,es,5,2024-01-07 02:20:00,2024-01-08 15:09:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1827117,ParfaitÀ l’heure,fr,5,2024-01-06 19:30:00,2024-01-07 02:58:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto Newark
1828877,muy bien el transferer porque en NY nevaba y se puso en contacto conmigo para recogernos 45' antes de la hora que habíamos quedado.,es,5,2024-01-06 19:00:00,2024-01-09 14:14:00,3,Vehículo de 4 plazas,Manhattan,Aeropuerto JFK
1832916,Le pauvre chauffeur n'y est pour rien mais nous n'avions pas de chauffage il neigeait il a été obligé de s'arrêter pour prendre une raclette dans son coffre afin d'enlever la buée du pare-brise.  Niveau sécurité on a vu mieux sinon le chauffeur très serviable,fr,3,2024-01-06 19:00:00,2024-01-07 03:51:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1745065,,es,5,2024-01-06 18:30:00,2024-01-07 01:20:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1820793,Super bien! Aris muy amable puntual y cuidadoso al conducir.,es,5,2024-01-06 18:00:00,2024-01-08 10:17:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1827166,,fr,5,2024-01-06 18:00:00,2024-01-07 02:36:00,7,Furgoneta de 10 plazas,Manhattan,Aeropuerto JFK
1760647,Conductor puntual y muy educado. Recomendado 100%,es,5,2024-01-06 17:30:00,2024-01-07 02:00:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1834029,,en,5,2024-01-06 17:30:00,2024-01-07 01:01:00,3,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1707292,Traslado genial y chofer muy atento y puntual,es,5,2024-01-06 16:00:00,2024-01-06 23:01:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1834016,,es,5,2024-01-06 15:30:00,2024-01-07 00:08:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto Newark
1807126,,es,5,2024-01-06 15:15:00,2024-01-06 22:07:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1821451,,es,5,2024-01-06 15:15:00,2024-01-10 16:00:00,3,Vehículo de 4 plazas,Manhattan,Aeropuerto JFK
1829293,,es,5,2024-01-06 15:15:00,2024-01-06 22:59:00,3,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1834051,,es,5,2024-01-06 15:05:00,2024-01-14 12:41:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1820985,Excelente  puntual  amable y una conducción fantástica.,es,5,2024-01-06 15:00:00,2024-01-07 00:00:00,5,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1828872,,it,5,2024-01-06 13:00:00,2024-01-06 20:30:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1793743,,es,5,2024-01-06 12:05:00,2024-01-06 19:03:00,4,Vehículo de 4 plazas,Manhattan,Aeropuerto JFK
1829337,,es,5,2024-01-06 07:05:00,2024-01-06 20:36:00,3,Vehículo de 4 plazas,Aeropuerto JFK,Manhattan
1760557,,es,5,2024-01-06 04:30:00,2024-01-06 12:52:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto LaGuardia
1789943,,fr,5,2024-01-05 19:00:00,2024-01-06 14:39:00,4,Vehículo de 4 plazas,Manhattan,Aeropuerto Newark
1816100,El traslado de recogida por parte de Malene fue extraordinario. Muy pendiente de nuestra llegada y buen trato.,es,5,2024-01-05 18:55:00,2024-01-06 12:29:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1685133,,es,5,2024-01-05 18:30:00,2024-01-06 01:38:00,3,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1706839,El traslado con Madelene fué exquisito nos vino a buscar con antelacion por el tráfico y fué muy atenta y delicada en todo el trayecto. Un autentico encanta,es,5,2024-01-05 18:30:00,2024-01-06 01:42:00,3,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1827585,,es,5,2024-01-05 17:30:00,2024-01-06 01:35:00,4,Vehículo de 4 plazas,Manhattan,Aeropuerto JFK
1814136,,fr,5,2024-01-05 16:00:00,2024-01-05 23:43:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1823421,Super top ! Chauffeur a l'heure et serviable !,fr,5,2024-01-05 16:00:00,2024-01-05 23:04:00,6,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1792614,,es,5,2024-01-05 15:15:00,2024-01-06 09:55:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
